FinalWgt,CR1,CR2,THR3,THR4,CR5,CR6,CR7,CR8,THR9,THR10,OR9,OR45,CR9,CR10,CR11,SR1,SR2,SR3,SR8,CR12,ELR1,ELR2,ELR3,CR13,CR14,SLR1,SLR2,SLR3,CR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,SR7,CR25,THR40,CR27,THR42,THR43,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,THR53,THR54,CR39,CR40,CR41,CR42,CR43,SR11,SR12,SR13,SR14,OR48,OR49,THR66,Stratum,PSU
1212.562183,3,2,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,3,3,1,1,1,1,3,1,1,1,1,3,1,3,2,2,2,3,1,1,1,1,4,1,2,3,4,2,2,2,201501012,23
1242.540273,4,2,3,3,,,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,8,2,1,1,1,3,1,3,2,2,4,4,1,1,3,3,5,1,4,3,5,3,3,3,201501012,23
1242.540273,5,2,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,2,1,2,3,1,3,2,2,2,4,1,1,3,1,1,1,4,3,4,1,1,1,201501012,23
1242.540273,5,2,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,8,2,2,1,1,1,1,3,2,2,4,4,1,1,3,3,5,1,3,3,5,2,2,2,201501012,23
1242.540273,5,2,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,3,2,1,4,3,1,1,1,1,8,1,2,1,1,2,1,3,2,2,4,4,1,1,3,1,4,1,3,1,4,3,2,2,201501012,23
1242.540273,5,2,3,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,2,2,1,4,4,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,2,3,4,1,3,3,5,3,2,2,201501012,23
1242.540273,5,2,3,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,2,1,1,3,1,2,3,3,2,2,2,2,1,1,2,1,4,1,2,1,4,1,3,3,201501012,23
1242.540273,5,2,3,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,2,2,1,2,3,3,2,2,2,4,1,1,3,1,5,1,3,1,5,2,2,2,201501012,23
1242.540273,5,2,3,2,,,1,1,2,1,5,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,2,1,8,1,2,2,1,2,1,2,2,2,1,1,1,1,4,3,5,1,1,3,5,3,3,3,201501012,23
1242.540273,5,2,3,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,2,2,1,2,3,3,2,2,2,4,1,1,3,3,5,1,3,3,5,3,2,2,201501012,23
1242.540273,5,2,3,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,1,8,2,2,1,1,2,3,3,2,2,4,4,1,1,2,1,5,1,3,1,5,2,2,2,201501012,23
1242.540273,5,2,3,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,8,2,1,1,1,2,2,1,2,2,4,4,1,1,4,2,5,1,4,2,5,2,2,2,201501012,23
1242.540273,6,2,3,1,1,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,4,2,1,1,1,1,4,2,1,2,1,2,3,3,2,2,4,4,1,1,3,2,5,1,3,2,5,3,2,2,201501012,23
1242.540273,6,2,3,2,2,1,1,1,1,1,1,5,1,2,,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,4,3,1,1,1,1,2,2,1,1,3,3,3,3,2,2,4,1,1,1,1,,1,1,1,1,5,2,2,1,201501012,23
1242.540273,7,2,3,5,1,6,4,4,2,4,5,1,1,2,2,1,7,1,1,8,2,1,1,2,2,1,1,1,2,3,2,1,1,5,5,1,4,4,1,2,3,2,8,1,2,1,2,2,3,1,1,2,4,4,2,2,3,1,3,3,3,1,3,3,2,2,201501012,23
1285.460197,4,1,3,3,1,4,1,1,1,1,5,3,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,6,5,2,2,1,4,4,1,1,1,1,8,1,2,2,2,2,3,3,2,2,2,2,1,1,2,3,1,1,2,3,4,3,3,3,201501012,23
1285.460197,4,1,3,3,1,6,1,1,1,1,8,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,6,2,1,1,1,4,4,1,1,1,1,8,2,2,1,3,2,3,2,1,2,1,1,1,1,3,3,4,1,3,3,4,3,2,2,201501012,23
1285.460197,4,1,3,5,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,5,1,3,1,1,2,2,3,2,2,4,4,1,1,4,3,5,1,4,3,5,1,2,3,201501012,23
1285.460197,5,1,3,2,1,5,1,1,1,1,8,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,2,1,2,1,1,1,1,2,3,3,2,2,4,4,1,1,2,3,4,1,2,3,4,3,3,3,201501012,23
1285.460197,5,1,3,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,,,5,1,1,1,1,1,1,4,2,3,1,4,3,1,1,1,1,2,1,2,1,1,2,3,1,1,2,4,4,1,1,2,3,5,1,2,1,1,2,1,2,201501012,23
1285.460197,5,1,3,3,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,8,1,1,1,1,2,3,3,2,2,4,4,1,1,1,1,4,1,1,3,5,2,3,1,201501012,23
1285.460197,5,1,3,4,1,6,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,6,1,1,1,1,4,4,1,1,1,1,8,2,2,1,3,2,3,2,1,2,1,1,1,1,3,3,4,1,3,3,1,3,2,2,201501012,23
1285.460197,5,1,3,4,1,6,5,4,3,8,8,1,2,2,3,2,1,1,1,5,1,1,1,2,2,1,1,1,3,3,3,5,1,5,5,1,4,3,1,7,2,5,4,1,3,2,2,2,3,1,2,2,4,4,2,1,1,3,4,1,4,2,1,3,2,3,201501012,23
1285.460197,5,1,3,5,1,6,5,5,3,6,8,3,1,1,3,1,5,3,3,3,2,1,3,2,2,1,1,1,3,3,4,1,5,2,1,1,3,3,1,4,2,2,5,1,3,1,1,2,3,3,2,2,4,4,4,3,2,3,4,4,1,3,4,3,3,3,201501012,23
1285.460197,6,1,3,3,1,5,3,4,2,5,8,3,1,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,3,3,4,4,1,1,1,2,4,3,2,5,2,5,3,1,3,1,2,2,3,2,2,2,4,4,1,1,3,3,1,1,3,3,5,1,1,2,201501012,23
1508.465473,3,1,1,2,1,2,,,3,6,4,4,,,4,,6,2,2,3,1,3,7,,,7,4,2,2,2,,4,1,4,2,,4,1,1,1,1,4,1,,2,1,2,1,1,2,1,2,1,1,2,3,2,3,4,1,1,3,1,,2,3,201501012,23
1508.465473,3,1,1,2,1,5,1,1,4,1,3,3,2,2,3,2,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,4,1,1,1,1,4,4,2,1,1,1,8,2,1,2,1,2,3,3,2,2,4,4,2,1,4,1,5,1,4,2,5,2,2,2,201501012,23
1508.465473,3,1,1,3,1,4,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,3,3,3,2,2,2,2,1,1,1,1,3,1,2,1,3,1,2,2,201501012,23
1508.465473,3,1,1,3,1,4,2,3,3,5,2,1,2,2,3,2,1,1,1,2,2,1,1,2,2,1,1,1,3,3,3,3,1,1,2,1,1,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,3,1,1,1,201501012,23
1508.465473,3,1,1,3,1,5,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,3,2,5,1,1,1,4,4,1,1,2,1,3,2,1,2,1,3,2,2,2,2,2,4,1,1,1,3,2,1,1,2,5,3,3,3,201501012,23
1508.465473,3,1,1,3,1,5,1,1,1,1,3,3,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,6,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,3,3,3,2,2,4,1,1,1,1,3,5,1,2,3,4,3,2,1,201501012,23
1508.465473,3,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,8,1,2,1,1,2,3,1,1,2,4,4,1,1,3,2,5,1,3,2,4,3,2,2,201501012,23
1508.465473,3,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,,2,3,1,2,2,3,2,2,4,2,1,1,1,2,5,1,2,2,5,1,2,2,201501012,23
1508.465473,3,1,1,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,4,4,1,1,1,1,8,1,1,2,2,2,1,3,2,2,4,4,1,1,3,1,5,1,3,1,5,1,2,1,201501012,23
1508.465473,3,1,1,3,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,2,1,3,1,3,3,3,2,2,4,4,1,1,1,2,5,1,1,3,5,3,1,1,201501012,23
1508.465473,3,1,1,4,1,5,2,3,3,2,2,3,2,2,1,1,5,2,2,1,2,2,2,1,1,5,2,2,1,1,3,1,2,2,2,1,4,4,2,1,1,,1,2,2,1,1,2,2,2,2,2,2,4,3,3,3,3,1,3,3,3,3,2,2,2,201501012,23
1508.465473,3,1,1,4,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,3,3,1,1,1,1,4,1,1,2,1,2,3,3,2,2,4,4,1,1,4,2,5,1,3,1,5,2,2,1,201501012,23
1508.465473,3,1,1,4,2,1,1,1,2,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,2,5,2,1,1,1,2,3,3,3,2,2,4,4,1,1,3,2,4,1,3,2,4,2,2,2,201501012,23
746.6754327,3,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,1,2,1,1,2,3,3,2,2,2,2,2,1,1,1,2,4,1,1,3,3,3,3,3,201501012,24
746.6754327,4,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,2,1,1,1,3,2,1,1,3,2,4,1,3,2,2,1,2,1,201501012,24
746.6754327,4,2,2,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,5,4,2,1,4,4,1,1,1,1,3,2,1,1,3,2,1,2,2,1,2,1,3,2,2,1,1,1,1,3,2,1,3,1,201501012,24
746.6754327,4,2,2,3,1,5,1,1,1,5,3,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,3,1,3,3,5,1,1,1,4,4,2,1,1,5,3,2,2,2,1,2,3,2,2,2,2,4,2,1,3,1,2,2,1,3,3,3,2,3,201501012,24
746.6754327,4,2,2,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,5,2,2,1,4,4,1,1,1,1,2,1,2,2,1,2,3,2,2,2,4,4,1,1,4,3,5,1,4,3,5,3,3,3,201501012,24
746.6754327,4,2,2,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,4,3,1,1,1,1,2,1,2,2,1,2,2,3,2,2,4,4,1,1,3,2,4,1,3,2,4,1,2,2,201501012,24
746.6754327,4,2,2,3,2,1,1,1,1,1,1,4,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,3,3,1,1,1,1,8,1,2,1,1,3,3,3,2,2,4,4,1,1,2,3,5,3,3,,3,3,3,3,201501012,24
746.6754327,4,2,2,4,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,2,1,1,1,3,2,1,1,1,3,3,2,2,2,4,4,2,1,1,3,4,1,1,3,5,3,2,2,201501012,24
1024.180729,3,1,2,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,201501012,24
1024.180729,3,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,201501012,24
1024.180729,3,1,2,5,2,1,1,1,1,1,1,1,,,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,1,1,8,1,2,1,1,2,3,3,2,2,2,3,1,1,1,3,4,1,1,3,3,1,3,,201501012,24
1024.180729,3,1,2,6,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,1,3,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,3,2,201501012,24
1024.180729,4,1,2,2,1,5,1,1,1,1,1,3,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,6,5,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,,2,3,1,1,2,1,1,1,1,1,1,1,201501012,24
1024.180729,4,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,1,4,4,1,1,1,1,2,1,2,1,1,2,2,3,2,2,4,2,1,1,3,2,4,1,1,2,5,2,3,1,201501012,24
1024.180729,4,1,2,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5,1,1,4,4,1,1,1,1,8,1,2,1,1,2,3,3,2,2,2,1,1,1,3,3,5,1,1,2,3,1,3,,201501012,24
1024.180729,4,1,2,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,5,3,1,4,3,1,1,1,1,8,1,2,3,1,2,3,3,2,2,2,4,1,1,4,1,5,1,3,1,5,3,2,2,201501012,24
1024.180729,4,1,2,4,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,1,2,2,3,2,3,2,3,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,1,201501012,24
1024.180729,4,1,2,5,1,3,1,1,3,1,2,3,,2,3,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,5,8,1,3,1,2,3,3,2,2,2,3,1,3,2,4,,1,2,2,1,1,2,1,1,201501012,24
1024.180729,5,1,2,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,1,8,1,1,1,1,2,3,3,2,2,4,2,1,1,2,3,5,1,2,3,5,3,3,3,201501012,24
1269.452749,5,1,3,3,1,5,,,1,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201501012,24
1402.362621,4,2,3,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4,1,2,1,1,2,3,3,2,2,4,4,1,1,1,3,2,1,1,2,5,1,3,2,201501012,24
1402.362621,4,2,3,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,8,2,1,2,3,3,3,2,2,2,4,4,1,1,1,1,5,1,1,3,4,1,1,2,201501012,24
1402.362621,4,2,3,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,1,8,2,3,2,1,3,2,3,2,2,3,4,1,1,2,3,5,1,2,3,5,3,2,2,201501012,24
1402.362621,4,2,3,4,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,5,1,1,2,4,3,1,1,1,1,8,1,2,2,1,2,3,2,2,2,4,4,1,1,3,3,5,1,3,3,5,2,2,2,201501012,24
1402.362621,5,2,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,2,1,1,1,1,2,3,2,2,2,4,2,1,1,3,3,4,1,1,2,5,1,3,2,201501012,24
1402.362621,5,2,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,8,1,2,1,1,3,1,3,2,2,4,4,1,1,4,3,4,1,1,2,5,1,3,2,201501012,24
1402.362621,5,2,3,4,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,2,1,1,1,8,1,2,2,1,2,3,3,2,2,4,4,1,1,1,3,4,1,4,3,4,3,2,2,201501012,24
1402.362621,5,2,3,5,1,6,1,1,1,1,8,,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,3,1,1,1,1,4,4,2,1,1,1,8,1,2,2,1,2,3,2,2,1,2,4,2,1,2,3,4,1,3,3,5,3,3,3,201501012,24
1402.362621,7,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,,2,2,1,3,3,1,1,1,1,8,1,2,1,1,2,1,3,2,2,1,1,1,1,2,3,5,1,2,3,5,2,2,2,201501012,24
1450.803142,3,1,3,4,2,1,1,1,1,1,1,5,2,2,4,2,6,7,1,1,2,1,2,,,1,2,2,1,1,1,1,1,1,2,1,2,,1,1,2,1,1,1,1,3,2,2,1,2,1,2,1,4,2,1,3,1,3,2,2,2,2,1,1,,201501012,24
1450.803142,4,1,3,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,,2,1,2,1,1,1,1,2,1,3,3,3,3,3,2,2,4,4,1,1,1,1,1,1,1,3,4,3,3,3,201501012,24
1450.803142,4,1,3,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,4,3,1,1,1,1,8,1,2,2,1,2,3,3,2,2,4,4,1,1,3,3,5,1,3,3,5,2,2,2,201501012,24
1450.803142,4,1,3,4,2,1,1,1,1,1,1,5,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,8,1,3,1,3,1,3,2,2,2,4,3,3,1,,1,5,2,2,2,5,2,2,2,201501012,24
1450.803142,5,1,3,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,8,1,1,1,1,2,3,2,1,,3,1,2,3,2,2,2,1,1,3,1,3,2,1,201501012,24
1450.803142,5,1,3,3,2,1,1,1,1,1,1,1,,,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,4,3,2,1,1,1,8,1,2,2,1,2,3,3,,2,4,3,1,1,3,1,4,1,1,,5,2,2,2,201501012,24
1450.803142,5,1,3,3,2,1,1,1,1,1,1,1,2,2,,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,1,1,2,1,2,1,3,2,3,1,2,2,1,1,1,1,1,2,1,1,3,3,4,1,1,1,201501012,24
1450.803142,5,1,3,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,3,5,1,1,3,5,3,3,3,201501012,24
1450.803142,5,1,3,4,1,5,7,4,4,3,7,1,1,1,1,1,5,1,5,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,3,5,1,2,3,4,1,1,1,201501012,24
1450.803142,5,1,3,4,2,1,1,1,1,3,1,,2,,1,1,3,2,3,2,1,4,1,1,,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,201501012,24
1450.803142,7,1,3,8,1,2,6,7,4,3,6,5,2,,3,,6,4,2,4,,3,1,,1,3,5,2,3,1,3,5,,1,3,,,,,5,,3,7,2,,,3,1,,3,2,,,1,1,2,4,,4,4,3,,3,,,,201501012,24
1526.32229,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,4,3,1,1,1,1,2,2,1,1,1,2,3,3,2,2,4,4,1,1,1,3,5,1,1,3,5,1,2,2,201501012,24
1526.32229,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,5,1,2,2,1,2,3,3,2,2,4,4,1,1,3,3,4,1,3,3,4,2,2,2,201501012,24
1526.32229,3,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,3,2,1,2,3,2,2,4,4,2,1,2,1,3,1,1,2,3,2,1,3,201501012,24
1526.32229,3,2,1,3,1,4,1,1,1,1,1,5,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,6,1,1,1,2,4,4,1,1,1,1,2,1,1,2,1,2,3,3,2,2,3,3,1,1,3,2,5,1,3,2,5,2,2,2,201501012,24
1526.32229,3,2,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,2,1,1,2,1,2,3,3,2,2,4,4,1,1,3,2,5,1,3,2,5,2,2,2,201501012,24
1526.32229,3,2,1,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,5,3,5,2,4,4,1,1,1,1,2,1,1,1,1,2,3,3,2,2,4,4,1,1,1,3,5,1,2,3,5,1,2,2,201501012,24
1526.32229,3,2,1,3,2,1,1,1,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,1,2,2,2,2,1,2,2,3,2,2,4,4,1,1,1,3,5,1,1,3,5,3,2,2,201501012,24
1526.32229,3,2,1,4,2,1,1,1,1,1,1,3,2,2,1,2,1,,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,2,1,2,2,1,2,2,1,,2,2,1,1,1,2,1,3,2,1,2,1,1,2,1,201501012,24
1526.32229,3,2,1,6,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,1,8,2,1,2,1,2,3,3,2,2,4,4,1,1,1,3,4,1,1,3,4,3,3,2,201501012,24
1898.79291,2,1,1,1,,,,4,1,1,1,3,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,4,2,2,3,1,2,3,2,,1,2,2,1,3,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,201501012,24
1898.79291,2,1,1,3,1,4,2,3,4,8,8,3,2,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,3,2,6,1,1,1,1,3,3,1,6,2,3,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,201501012,24
1898.79291,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,,8,2,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201501012,24
1898.79291,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,,1,1,2,4,4,1,1,1,1,8,2,3,2,1,2,3,3,2,2,4,4,1,1,2,3,5,1,2,3,5,3,2,2,201501012,24
1898.79291,3,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,8,1,1,2,3,3,3,3,2,2,4,4,1,1,1,3,4,1,1,3,4,3,3,3,201501012,24
1898.79291,3,1,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,2,1,2,2,2,2,3,2,2,2,4,4,1,1,1,1,4,1,1,1,4,3,2,2,201501012,24
1898.79291,3,1,1,3,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,2,1,3,1,3,3,3,2,2,4,1,1,1,1,1,1,1,1,1,4,3,3,3,201501012,24
1898.79291,3,1,1,4,1,4,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,3,1,1,1,2,3,3,2,2,2,4,2,1,1,1,1,4,1,1,1,4,1,1,1,201501012,24
