FinalWgt,CR1,CR2,MVR3,MVR4,CR5,CR6,CR7,CR8,CR9,CR10,SR1,SR2,SR3,SR5,SR7,SR8,SR10,SR12,BR2,BR4,BR5,BR12,CR11,CR12,OR9,CR13,CR14,SLR1,SLR3,SLR5,SLR6,SLR7,SLR9,MVR34,SLR12,SLR14,SLR15,SLR17,ELR1,ELR3,CR15,CR16,CR17,CR18,CR19,OR18,CR20,CR21,CR22,CR23,CR24,CR25,MVR53,CR27,CR28,MVR56,MVR20,CR30,CR31,OR26,CR32,CR33,CR34,OR35,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,Stratum,PSU
5.273246248,6,1,4,2,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,4,1,1,1,1,1,1,5,2,4,4,4,2,3,4,1,5,1,6,3,4,3,6,1,1,1,1,1,4,2,2,1,1,1,8,1,2,3,3,3,2,2,3,3,3,2,2,1,3,4,2,5,201902016,42
5.273246248,6,1,4,4,1,5,7,4,1,2,1,6,1,2,4,1,3,4,7,1,2,4,3,5,8,2,2,1,1,1,1,1,1,1,1,2,4,5,1,4,3,4,4,4,1,4,5,5,2,4,2,1,5,1,2,5,6,2,3,3,1,1,2,3,3,3,2,2,4,4,4,2,3,201902016,42
5.537886117,3,1,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,2,2,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,8,1,2,3,3,2,3,2,1,1,2,2,2,1,1,4,1,5,201902016,42
5.537886117,3,1,2,2,1,2,1,1,2,2,2,1,1,1,4,1,2,4,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,4,5,1,1,1,2,1,2,,,2,2,2,4,,1,1,,1,8,1,1,2,1,3,1,2,1,1,3,1,2,1,1,4,1,5,201902016,42
5.537886117,3,1,2,3,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,1,4,4,3,4,3,4,2,1,2,3,3,2,1,1,1,1,1,1,4,1,1,2,4,2,1,1,1,1,8,1,2,3,3,3,1,2,3,3,3,2,2,1,1,3,2,3,201902016,42
5.537886117,3,1,2,5,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,4,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,8,1,2,3,2,1,3,3,3,3,2,2,2,1,1,4,1,1,201902016,42
5.537886117,4,1,2,2,2,1,1,1,1,,1,2,,2,4,1,3,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,8,1,2,3,2,1,3,3,3,3,3,2,2,1,1,4,1,1,201902016,42
5.537886117,4,1,2,2,,,1,1,1,2,1,2,1,3,4,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,5,1,2,2,1,2,5,1,3,1,1,2,4,2,2,1,1,1,8,1,2,3,3,1,3,2,1,3,3,2,2,1,1,1,2,5,201902016,42
5.980825474,4,1,3,2,1,4,5,2,1,,1,5,,2,1,6,2,1,1,1,1,1,2,1,8,1,1,1,1,2,2,2,4,2,3,1,4,2,2,1,2,2,2,4,1,1,1,1,1,1,2,2,1,,1,1,4,1,1,1,1,1,1,1,1,2,2,2,1,2,,2,2,201902016,42
5.980825474,5,1,3,2,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,1,1,8,1,1,1,3,3,3,3,3,3,3,2,2,2,2,1,3,5,201902016,42
5.980825474,5,1,3,3,1,5,,,1,1,1,6,3,3,1,6,1,4,6,2,3,3,1,1,8,1,1,6,4,2,3,3,3,2,1,1,4,2,1,1,1,3,3,3,1,3,3,3,2,1,2,2,6,1,1,,,1,1,1,1,1,1,1,1,3,2,2,1,2,4,2,2,201902016,42
6.984202958,7,2,6,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,6,1,3,1,4,5,2,1,1,1,1,6,1,4,1,1,2,4,2,2,1,1,1,8,1,2,3,3,3,2,2,2,3,3,2,2,1,1,2,2,5,201902016,42
7.334018116,6,2,5,1,2,1,1,1,2,2,2,1,1,1,3,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,1,3,1,4,5,1,1,1,1,1,6,1,3,1,1,2,4,2,2,,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,1,1,3,1,5,201902016,42
11.17204655,5,,5,1,,4,2,3,,,,4,2,2,3,,,3,1,5,2,1,,3,2,,,2,4,3,2,3,3,1,,2,1,2,,4,3,4,1,2,4,1,2,3,,3,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,201902016,42
11.41144755,6,1,5,3,1,6,1,1,1,2,1,6,1,2,3,1,3,3,1,1,1,3,1,1,1,1,1,2,5,2,4,4,5,2,3,4,1,3,1,2,2,3,2,1,1,4,2,,2,4,1,1,1,1,1,7,1,1,2,2,1,1,1,1,3,2,2,1,1,4,1,2,5,201902016,42
11.41144755,6,1,5,3,2,1,1,1,2,2,2,1,1,1,3,1,,3,1,1,1,3,1,1,1,1,1,2,2,2,4,4,6,5,3,3,3,3,2,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,1,8,1,1,1,2,1,1,2,1,3,3,2,2,2,2,3,2,3,201902016,42
11.41144755,6,1,5,3,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,4,1,1,1,1,1,2,4,5,4,3,4,2,2,3,4,3,1,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,8,1,1,1,2,3,3,2,1,3,3,2,2,1,1,4,2,5,201902016,42
5.106813036,3,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,4,1,2,2,3,2,2,1,1,1,8,1,1,1,2,1,1,2,1,1,2,2,2,1,1,3,3,5,201902017,43
5.106813036,3,2,2,1,2,1,1,1,2,2,2,1,1,1,3,1,3,3,1,1,1,3,1,1,1,1,1,4,2,2,3,3,6,4,1,3,3,1,2,1,1,1,1,1,5,2,1,1,2,3,1,1,1,1,1,8,4,2,1,3,3,3,2,3,3,3,2,2,1,2,2,3,4,201902017,43
5.106813036,3,2,2,3,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,7,1,1,3,2,1,3,3,3,3,3,2,2,1,1,4,2,5,201902017,43
5.106813036,3,2,2,3,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,7,1,2,3,3,1,3,3,3,3,3,2,2,1,1,4,1,5,201902017,43
5.106813036,3,2,2,5,1,1,1,1,1,2,1,4,1,2,3,1,1,3,1,1,1,3,3,2,7,1,1,4,5,2,4,4,5,2,3,4,1,1,1,6,2,4,2,2,1,3,3,4,2,4,2,2,1,1,1,6,1,1,1,3,1,1,2,2,2,1,1,1,4,3,3,1,3,201902017,43
5.106813036,4,2,2,1,1,5,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,3,1,2,1,1,1,4,2,6,4,4,6,5,3,4,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,201902017,43
5.106813036,4,2,2,1,2,1,1,1,1,1,1,,6,1,2,3,2,2,1,1,1,1,1,1,1,1,1,5,1,1,1,4,2,2,3,3,4,4,1,1,2,2,3,,5,3,5,5,2,4,1,1,1,1,1,2,1,2,3,3,3,3,2,3,1,3,2,2,2,1,1,2,4,201902017,43
5.106813036,4,2,2,1,2,1,1,1,1,1,2,5,1,2,4,1,3,4,1,1,1,3,1,1,1,1,1,5,3,2,3,4,2,2,3,3,4,4,1,1,2,2,2,3,5,4,5,5,2,4,1,1,1,1,1,8,1,1,3,2,3,1,2,1,3,3,2,2,2,2,2,2,4,201902017,43
5.106813036,4,2,2,1,2,1,1,1,2,2,2,1,1,1,3,1,1,4,1,1,1,4,1,1,1,1,1,5,1,2,3,4,4,4,3,4,2,1,1,1,1,1,1,1,1,3,2,2,1,3,1,1,1,1,1,8,1,1,1,3,1,2,3,3,3,3,2,2,1,1,4,3,5,201902017,43
5.106813036,4,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,2,1,1,1,3,1,1,1,1,1,2,2,2,3,4,6,4,3,4,3,1,2,1,1,1,1,1,5,3,2,2,1,4,1,1,1,1,1,7,1,1,3,2,2,3,2,3,3,2,2,2,1,1,3,1,5,201902017,43
5.106813036,4,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,2,1,1,1,3,1,1,1,1,1,4,2,2,4,3,5,2,2,3,3,5,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,7,1,2,1,3,3,3,3,1,1,2,2,2,1,1,3,2,5,201902017,43
5.106813036,4,2,2,3,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,2,1,1,2,2,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,4,3,2,3,1,1,1,1,1,7,1,1,3,2,1,3,3,3,3,3,2,2,1,1,4,2,5,201902017,43
6.766214241,3,1,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,3,1,1,2,2,2,1,3,1,4,4,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,7,1,2,1,2,3,3,3,1,3,3,2,2,1,1,1,1,5,201902017,43
6.766214241,4,1,2,1,1,4,1,1,1,1,2,1,1,3,4,1,3,3,1,1,1,4,1,1,8,2,2,1,1,1,1,1,1,1,2,2,,5,1,2,3,3,3,4,1,3,1,4,2,4,1,1,1,1,1,7,1,1,3,2,2,1,2,3,3,2,2,2,1,1,4,1,5,201902017,43
6.766214241,4,1,2,1,1,5,1,1,2,2,2,1,1,1,1,1,3,4,1,1,1,4,1,1,1,1,1,2,4,2,2,3,4,2,3,3,2,1,1,1,2,2,3,6,2,4,1,2,2,1,1,1,1,1,1,,4,1,3,1,3,1,2,3,1,2,2,2,2,1,4,2,4,201902017,43
6.766214241,4,1,2,1,1,5,1,1,2,2,2,1,1,1,4,1,2,4,1,1,1,4,1,1,1,1,1,3,1,4,3,4,6,2,3,1,3,4,1,1,3,3,1,6,2,3,1,2,2,4,1,1,1,1,1,2,1,1,3,2,3,2,3,1,3,3,2,2,1,2,3,1,,201902017,43
6.766214241,4,1,2,2,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,3,1,1,2,1,2,2,2,,1,8,1,1,3,3,1,1,1,3,1,3,2,,,1,1,1,5,201902017,43
6.766214241,4,1,2,3,1,5,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,1,3,2,2,2,2,2,2,5,1,2,4,1,1,1,1,1,5,1,2,1,3,3,2,2,2,2,1,2,2,1,4,4,3,4,201902017,43
6.766214241,5,1,2,1,1,4,1,1,,,1,4,,2,3,6,1,2,5,1,1,3,1,1,5,,1,3,2,2,2,3,1,2,3,2,3,4,1,2,3,2,3,2,5,2,1,1,2,3,2,2,5,1,3,3,3,2,1,2,1,2,1,1,3,3,2,2,3,1,2,3,4,201902017,43
7.54780947,4,2,3,1,1,5,2,3,,1,1,5,1,4,4,6,3,4,1,1,1,4,3,2,8,1,1,2,5,3,4,4,6,2,3,4,4,2,1,4,4,4,3,6,1,1,1,1,1,4,1,1,5,3,2,4,6,2,3,3,1,3,2,2,2,1,1,2,4,3,4,3,2,201902017,43
7.54780947,4,2,3,1,2,1,1,1,1,2,1,5,1,2,4,1,3,2,1,1,1,4,1,1,1,1,1,2,4,5,4,4,6,2,3,4,3,2,2,1,3,1,3,4,2,2,5,5,2,4,1,1,1,1,1,6,1,1,3,2,1,3,2,1,1,1,2,2,3,2,2,2,,201902017,43
7.54780947,4,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,2,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,2,1,3,5,2,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,1,8,1,1,1,2,2,3,2,1,3,3,2,2,1,1,3,2,5,201902017,43
7.54780947,4,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,4,1,2,2,3,2,4,3,2,2,4,2,1,1,1,1,1,1,3,3,1,2,,,2,1,1,1,8,1,2,1,2,2,1,2,3,3,3,2,2,1,1,4,3,5,201902017,43
7.54780947,4,2,3,4,1,5,1,1,1,2,1,5,1,2,4,1,3,4,1,1,1,4,1,1,1,1,1,4,4,4,4,4,6,2,3,3,3,3,1,2,2,2,2,6,4,3,4,3,2,4,1,1,1,1,1,8,1,1,3,2,,3,2,1,2,2,1,2,1,1,4,3,4,201902017,43
7.54780947,5,2,3,1,2,1,1,1,1,2,1,6,1,2,4,1,3,3,1,1,1,3,1,1,1,1,2,4,1,6,3,3,6,1,1,2,4,3,2,1,1,1,1,1,2,3,1,1,1,4,1,1,1,1,1,8,1,2,1,3,3,2,2,1,1,2,2,2,2,3,4,2,3,201902017,43
7.54780947,5,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,2,1,1,1,2,2,2,2,3,4,6,5,2,2,3,4,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,5,1,1,3,3,2,2,2,3,3,3,2,2,1,1,4,3,5,201902017,43
7.54780947,5,2,3,5,2,1,1,1,2,2,2,1,1,1,3,1,3,3,1,1,1,3,1,1,1,1,1,5,4,3,4,4,6,3,3,3,2,3,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,1,1,2,2,1,3,1,2,3,2,2,1,1,3,2,5,201902017,43
10.76548585,4,1,3,1,2,1,1,1,2,2,2,2,1,1,4,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,5,3,1,5,2,4,1,1,1,1,1,8,1,2,3,3,3,1,3,3,3,3,2,2,1,1,1,2,5,201902017,43
10.76548585,5,1,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,,,3,2,2,2,3,4,4,3,1,1,5,2,1,1,1,1,1,5,3,4,2,2,4,1,1,1,1,1,8,1,2,2,2,3,1,2,1,1,3,2,2,1,1,4,2,5,201902017,43
12.92448316,3,2,1,1,2,1,1,1,2,2,2,1,1,1,3,1,1,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,5,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,8,1,1,1,2,1,3,3,1,2,3,2,2,1,1,3,2,5,201902017,43
12.92448316,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,4,2,1,1,1,1,1,3,2,3,,1,4,1,1,1,1,1,8,1,1,1,3,1,1,2,3,3,3,2,2,1,1,4,3,4,201902017,43
12.92448316,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,3,2,2,4,4,6,4,3,4,4,3,1,1,1,1,1,1,1,3,2,2,2,4,1,2,1,1,1,3,1,1,1,3,1,2,2,1,3,1,2,2,3,4,4,1,5,201902017,43
12.92448316,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,1,1,2,1,2,1,1,1,3,2,2,1,1,4,3,5,201902017,43
12.92448316,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,1,2,3,2,4,1,1,1,1,1,7,1,2,3,3,3,2,1,1,3,3,2,2,1,1,2,3,5,201902017,43
12.92448316,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,1,1,8,1,2,1,3,3,2,3,3,3,3,2,2,1,1,4,2,5,201902017,43
13.96665778,3,1,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,4,1,1,1,1,1,2,3,7,4,3,4,2,3,4,4,5,2,1,1,1,1,1,2,1,2,1,1,4,1,,1,1,1,7,,1,3,3,3,3,2,1,3,3,2,2,1,1,4,2,5,201902017,43
3.594194986,4,2,3,1,2,1,1,1,,,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,,,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,1,1,1,1,1,2,1,1,3,2,2,1,1,4,2,5,201902017,44
3.594194986,4,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,2,1,1,2,2,1,1,1,1,1,1,1,3,2,4,5,2,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,1,8,1,1,1,2,3,2,2,3,3,3,2,2,1,1,4,3,4,201902017,44
3.594194986,4,2,3,3,2,1,1,1,,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,5,1,3,2,2,3,1,3,1,4,5,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,2,1,3,3,1,3,3,3,3,2,2,1,1,4,3,5,201902017,44
3.594194986,5,2,3,1,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,4,1,1,1,1,2,5,1,3,2,2,6,1,3,1,4,5,2,1,1,1,1,1,5,3,1,1,2,4,1,1,1,1,1,8,1,,1,3,3,1,3,3,3,3,2,2,1,1,4,3,5,201902017,44
3.594194986,5,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,1,2,4,5,3,1,5,4,3,3,4,1,2,1,1,1,1,1,1,3,1,1,2,4,1,2,1,1,1,8,1,2,3,3,3,3,2,1,1,2,2,2,1,1,4,3,1,201902017,44
3.594194986,5,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,8,1,2,1,3,3,3,3,3,3,3,2,2,1,1,4,3,5,201902017,44
3.594194986,4,2,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,3,1,4,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,2,3,,3,3,3,3,1,3,2,2,1,1,1,3,5,201902017,44
3.594194986,4,2,3,5,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,5,2,5,1,1,3,2,2,1,1,1,8,1,1,3,2,3,3,2,1,1,3,2,2,1,1,1,3,5,201902017,44
3.921843125,5,2,4,1,2,1,1,1,2,2,2,1,1,1,3,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,2,2,4,4,2,4,1,1,1,1,1,3,1,1,2,2,1,2,2,2,3,2,2,2,1,1,4,3,4,201902017,44
3.921843125,5,2,4,3,2,1,1,1,2,2,2,1,1,1,1,1,3,,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,1,1,1,1,1,1,1,4,1,,1,4,1,1,1,1,1,3,1,1,3,3,3,2,2,1,2,2,2,2,1,1,4,3,5,201902017,44
3.921843125,5,2,4,3,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,5,1,1,1,1,1,1,1,4,1,2,1,4,1,1,1,1,1,3,1,2,3,3,3,1,2,1,3,3,2,2,1,1,3,3,5,201902017,44
3.921843125,5,2,4,3,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,4,1,1,1,2,2,1,1,,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,3,1,1,3,3,3,1,2,2,3,2,2,2,1,1,4,3,5,201902017,44
3.921843125,5,2,4,3,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,2,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,1,1,1,1,1,1,2,4,2,2,1,4,1,1,1,1,1,5,1,2,1,2,3,1,2,1,1,3,2,2,1,1,4,3,5,201902017,44
3.921843125,6,2,4,4,2,1,1,1,1,2,1,6,1,1,4,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,1,1,2,2,1,1,2,1,3,2,1,2,1,2,1,3,4,201902017,44
3.921843125,6,2,4,7,2,1,1,,,1,1,2,1,2,4,1,2,2,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,2,4,4,1,1,1,1,1,5,2,2,5,,,1,1,2,1,1,1,4,,1,1,1,3,1,2,1,2,2,2,2,1,1,3,,4,201902017,44
4.000279988,5,2,4,1,2,1,1,1,2,2,2,1,1,1,3,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,4,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,8,1,2,2,3,3,2,1,1,1,3,2,2,1,1,3,3,4,201902017,44
4.000279988,5,2,4,1,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,5,3,2,3,3,4,4,3,3,3,4,2,1,1,1,1,1,3,3,5,3,1,3,2,2,1,1,1,8,1,1,3,2,1,1,2,3,3,3,2,2,1,1,4,2,5,201902017,44
4.000279988,5,2,4,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,1,1,1,1,1,1,3,3,3,1,2,4,2,2,1,1,1,8,1,2,3,3,3,1,1,1,1,3,2,2,1,1,4,3,5,201902017,44
4.000279988,5,2,4,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,1,1,1,1,1,1,5,2,3,2,2,3,2,2,1,1,1,8,1,2,3,3,3,1,2,3,3,3,2,2,1,1,4,3,4,201902017,44
4.000279988,5,2,4,6,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,4,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,1,1,8,1,2,3,3,3,1,3,3,3,3,2,2,1,1,3,3,4,201902017,44
4.000279988,6,2,4,2,2,1,1,1,2,2,2,1,1,1,4,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,5,2,1,1,1,1,1,5,2,2,2,1,4,2,2,1,1,1,8,1,1,3,3,2,2,2,1,1,3,2,2,1,1,1,3,5,201902017,44
4.000279988,6,2,4,2,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,5,2,4,2,1,4,1,1,1,1,1,8,1,1,3,2,3,2,2,1,3,2,2,2,1,1,4,2,4,201902017,44
4.000279988,6,2,4,5,2,1,1,1,2,2,2,1,1,1,1,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,4,2,1,1,1,1,1,1,3,1,1,2,3,2,2,1,1,1,8,1,1,3,2,1,3,1,1,3,3,2,2,2,1,3,1,4,201902017,44
4.308161052,2,2,1,2,2,,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,1,8,1,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,4,201902017,44
4.308161052,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,4,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,4,1,1,2,2,1,2,1,1,1,8,1,1,1,2,1,2,2,3,3,3,2,2,1,1,4,2,5,201902017,44
4.308161052,2,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,4,2,1,1,1,1,1,1,4,1,1,2,3,1,1,1,1,1,8,1,2,3,3,3,3,3,3,3,3,2,2,2,1,2,3,4,201902017,44
4.308161052,2,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,,4,1,1,2,4,1,1,1,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,1,1,4,2,5,201902017,44
4.308161052,2,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,8,1,2,3,3,1,2,3,1,1,3,2,2,1,1,4,1,5,201902017,44
4.308161052,2,2,1,5,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,3,,3,3,5,4,3,3,2,4,2,1,1,1,1,1,1,4,1,2,2,4,1,1,1,1,1,1,1,2,1,3,3,1,2,3,3,3,2,2,1,1,3,1,5,201902017,44
4.308161052,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,,3,1,1,1,1,1,1,1,1,2,2,1,1,1,,,1,1,,1,,5,,,1,1,1,1,1,,,1,2,4,2,,1,1,1,8,,2,3,,3,3,3,1,1,3,2,2,1,1,1,1,5,201902017,44
4.308161052,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,1,1,8,1,2,3,3,3,3,3,1,1,3,2,2,1,1,1,1,5,201902017,44
4.308161052,3,2,1,1,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,5,1,1,1,1,1,1,1,4,1,2,2,4,1,1,1,1,1,,,2,3,3,3,1,2,3,3,3,2,2,1,1,3,1,5,201902017,44
4.308161052,3,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,6,1,,1,1,2,4,1,1,1,1,1,8,1,1,3,2,3,1,2,3,3,3,2,2,1,1,4,2,5,201902017,44
4.312419897,3,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,3,4,1,1,4,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,8,2,2,2,3,1,2,2,3,3,3,2,2,1,1,1,3,2,201902017,44
